 2458872.0164514272  -16.624912677842314  5.7349246735844215  HPF 
 2458893.9459689846   -18.83785304945702  17.336772970994435  HPF 
 2458894.9487395976     36.0365385114678  11.521624146239375  HPF 
  2458905.913250032  -17.858015193584905  15.673275743916804  HPF 
 2458907.9019405097    87.42639752239772   34.74047133412125  HPF 
 2458918.8730085324   -36.69441132538085   23.20695493288564  HPF 
  2458925.848597887   24.976076569726445   18.34988689509104  HPF 
  2458926.866382108  -11.305903308809317   36.92960465599406  HPF 
 2458928.8675804213    34.65146433012571    9.66321798155474  HPF 
  2458950.800787014    5.404775965386275  14.448242300743898  HPF 
 2458973.9616460185    23.59025238334192   7.024150659144175  HPF 
 2459002.8867292693   7.0182689717032805    9.74192432916484  HPF 
  2459032.791877289    8.578297563150251   6.245668466342553  HPF 
 2459036.7859558472    29.44443011776327   6.043301264117959  HPF 
  2459065.702281529   -8.924664306947292   5.130784764784921  HPF 
 2459084.6501677865    7.644051259999045   4.766547884169581  HPF 
 2459090.6362277204   -20.38517965456578    4.76881077956624  HPF 
 2459091.6271613287  -2.5103970066112637   4.994568007605762  HPF 
 2459095.6225088304   14.524302697136342   6.973711347407915  HPF 
  2459237.001689997  -1.8746978083723436   6.151414299773532  HPF 
 2459245.9850697857   1.1099700265542891  6.3926135851383785  HPF 
  2459246.984890143   -25.60587456101862  4.8594991935863066  HPF 
 2459252.9597098907    8.860869047491736   9.514832454306145  HPF 
 2459268.9169956404  -31.264985501397597   6.596579115825977  HPF 
   2459269.91460917  -25.335490657588604   9.106805319103126  HPF 
 2459270.9169308306    10.79982073220166   8.058057171054449  HPF 
 2459275.9013822214  -0.7345476265582183   7.358996072544319  HPF 
  2459277.890087826   -8.174373898708252   7.478735935814208  HPF 
 2459287.8673033426  -31.281246617446676   9.624180781859236  HPF 
  2459289.860609958   18.891500737962392   8.603629593551856  HPF 
 2459292.8520496595   10.334643995804832   4.730620434132208  HPF 
  2459293.849009212   15.228187747884494   4.877146065571263  HPF 
 2459294.8454053444  -12.499015292829585    7.51055263106318  HPF 
  2459300.823507799    18.74752014831295   9.276125773095956  HPF 
  2459306.815107736  -20.800572450081216    7.52511337415735  HPF 
 2459324.7672066623   -24.14599462124909   5.811694203736871  HPF 
  2459327.764217156   10.146889922411477   9.727427484648391  HPF 
  2459329.762250457  -1.6185487301255812   7.312475940688771  HPF 
  2459329.984154339   0.1954630286423086   6.637597340705042  HPF 
  2459335.966936485   -25.09053142474292    6.14350752870441  HPF 
 2459342.7168231923    6.395188576770221    11.2051518161553  HPF 
  2459342.949315196    6.611429966216245   8.410977248269301  HPF 
 2459343.9591653086   -51.14840436157526   17.76556934648469  HPF 
  2459345.714878869   23.494516189124774   7.894277752412089  HPF 
  2459348.938681892   10.347044549288768   5.283481471019658  HPF 
  2459352.691304551   11.534314992228676   5.713849424835378  HPF 
  2459353.685930726   -10.31761120932506   6.122538397059388  HPF 
  2459360.671845883   20.271155707812728   7.860242290812303  HPF 
 2459368.8627566174   -4.106588708594671  10.863446294999155  HPF 
  2459369.870087129   -23.38531572207682  6.5013580051770585  HPF 
  2459385.825847741    16.37693154513596   8.298634599476207  HPF 
   2459404.77939693    18.08800931794883  5.0014248270928805  HPF 
  2459405.782572724   0.5025840169693634   4.762639966119523  HPF 
  2459431.706679349     8.19075918043463    5.42445569769086  HPF 
  2459449.656706732    25.23580923247247   5.178220563444338  HPF 
  2459451.648654433  -14.383773414415272  6.0566790052636446  HPF 
  2459461.611504732    12.81312364673227   8.166837653933618  HPF 
 2459466.6055554226  -6.4721757169410425   7.103598042092419  HPF 
  2459469.609613453   -23.25244784371734   5.851652482667641  HPF 
  2459472.604029329     4.12858737236217   6.141256593470777  HPF 
  2459593.032206617  -11.021509439586062   8.242687084047848  HPF 
  2459602.010955876     23.8726626593214   5.880681153914129  HPF 
  2459602.995720211  -0.8618191790657364   7.468921959257458  HPF 
   2459603.99720033   -35.09646237081015    6.96283733098407  HPF 
 2459605.9996362207    29.91234904021461   6.136709020662895  HPF 
 2459606.9854479274  -23.629920488768832   7.538337362246983  HPF 
  2459625.939061353   -32.00932442403447   6.350684138351983  HPF 
 2459679.7835500245      25.444924139589   7.957821029065082  HPF 
  2459682.775994516  -4.6605511056957365   13.62729536623104  HPF 
