7999.99711125 0.0
8000.02461141 1.0
8001.67462075 1.0
8001.7021209 0.0
8001.94962231 0.0
8001.97712246 1.0
8003.84713305 1.0
8003.8746332 0.0
8005.13964036 0.0
8005.16714052 1.0
8005.96464503 1.0
8005.99214519 0.0
8006.07464565 0.0
8006.10214581 1.0
8007.50465375 1.0
8007.5321539 0.0
8008.52215951 0.0
8008.54965966 1.0
8010.39217009 1.0
8010.41967025 0.0
8012.64718286 0.0
8012.67468301 1.0
8013.44468737 1.0
8013.47218753 0.0
8014.13219126 0.0
8014.15969142 1.0
8017.23970885 1.0
8017.26720901 0.0
8017.54221056 0.0
8017.56971072 1.0
8018.03721336 1.0
8018.06471352 0.0
8018.42221554 0.0
8018.4497157 1.0
8018.99971881 1.0
8019.02721897 0.0
8019.27472037 0.0
8019.30222052 1.0
8020.84222924 1.0
8020.8697294 0.0
8022.13473656 0.0
8022.16223671 1.0
8023.34474341 1.0
8023.37224356 0.0
8023.89474652 0.0
8023.92224667 1.0
8026.75476271 1.0
8026.78226286 0.0
8026.83726317 0.0
8026.86476333 1.0
8027.74476831 1.0
8027.77226847 0.0
8027.79976862 1.0
8028.62477329 1.0
8028.65227345 0.0
8028.73477391 0.0
8028.76227407 1.0
8029.33977734 1.0
8029.3672775 0.0
8029.39477765 1.0
8031.29228839 1.0
8031.31978855 0.0
8031.3472887 0.0
8031.37478886 1.0
8031.97979228 1.0
8032.00729244 0.0
8033.07979851 0.0
8033.10729866 1.0
8033.82230271 1.0
8033.84980287 0.0
8033.98730365 0.0
8034.0148038 1.0
8034.48230645 1.0
8034.5098066 0.0
8035.41731174 0.0
8035.4448119 1.0
8037.03982092 1.0
8037.06732108 0.0
8037.1773217 0.0
8037.20482186 1.0
8037.89232575 1.0
8037.9198259 0.0
8038.19482746 0.0
8038.22232762 1.0
8039.15733291 1.0
8039.18483306 0.0
8039.76233633 0.0
8039.78983649 1.0
8040.39483991 1.0
8040.42234007 0.0
8041.38484552 0.0
8041.41234567 1.0
8042.20985019 1.0
8042.23735034 0.0
8042.95235439 0.0
8042.97985455 1.0
8043.52985766 1.0
8043.55735781 0.0
8043.77735906 0.0
8043.80485921 1.0
8046.99487727 1.0
8047.02237743 0.0
8047.26987883 0.0
8047.29737898 1.0
8048.20488412 1.0
8048.23238428 0.0
8048.3423849 0.0
8048.36988505 1.0
