7999.99711125 1.0
8001.7021209 1.0
8001.72962106 0.0
8001.89462199 0.0
8001.92212215 1.0
8003.8746332 1.0
8003.90213336 0.0
8005.11214021 0.0
8005.13964036 1.0
8006.01964534 1.0
8006.0471455 0.0
8006.07464565 1.0
8007.50465375 1.0
8007.5321539 0.0
8008.52215951 0.0
8008.54965966 1.0
8010.47467056 1.0
8010.50217071 0.0
8012.6196827 0.0
8012.64718286 1.0
8013.49968768 1.0
8013.52718784 0.0
8014.10469111 0.0
8014.13219126 1.0
8017.26720901 1.0
8017.29470916 0.0
8017.54221056 0.0
8017.56971072 1.0
8019.02721897 1.0
8019.05471912 0.0
8019.24722021 0.0
8019.27472037 1.0
8020.8697294 1.0
8020.89722955 0.0
8022.1072364 0.0
8022.13473656 1.0
8023.39974372 1.0
8023.42724387 0.0
8023.83974621 0.0
8023.86724636 1.0
8026.80976302 1.0
8026.83726317 0.0
8026.86476333 1.0
8028.65227345 1.0
8028.6797736 0.0
8028.70727376 0.0
8028.73477391 1.0
8032.11729306 1.0
8032.14479322 0.0
8033.05229835 0.0
8033.07979851 1.0
8033.84980287 1.0
8033.87730302 0.0
8033.95980349 0.0
8033.98730365 1.0
8034.5098066 1.0
8034.53730676 0.0
8035.36231143 0.0
8035.38981158 1.0
8037.9198259 1.0
8037.94732606 0.0
8038.13982715 0.0
8038.16732731 1.0
8039.18483306 1.0
8039.21233322 0.0
8039.76233633 0.0
8039.78983649 1.0
8040.42234007 1.0
8040.44984022 0.0
8041.35734536 0.0
8041.38484552 1.0
8042.2648505 1.0
8042.29235065 0.0
8042.95235439 0.0
8042.97985455 1.0
8043.52985766 1.0
8043.55735781 0.0
8043.7498589 0.0
8043.77735906 1.0
8047.04987758 1.0
8047.07737774 0.0
8047.21487852 0.0
8047.24237867 1.0
8049.02988879 1.0
8049.05738895 0.0
8050.78989875 0.0
8050.81739891 1.0
8051.55990311 1.0
8051.58740327 0.0
8052.27490716 0.0
8052.30240731 1.0
8052.76990996 1.0
8052.79741011 0.0
8054.25491836 0.0
8054.28241852 1.0
8055.73992677 1.0
8055.76742693 0.0
8056.20742942 0.0
8056.23492957 1.0
8057.41743627 1.0
8057.44493642 0.0
8057.99493953 0.0
8058.02243969 1.0
8058.51744249 1.0
8058.54494265 0.0
8058.59994296 0.0
8058.62744311 1.0
8059.14994607 1.0
8059.17744623 0.0
8060.68995479 0.0
8060.71745494 1.0
8061.32245837 1.0
8061.34995852 0.0
8061.37745868 0.0
8061.40495884 1.0
8062.09246273 1.0
8062.11996288 0.0
8062.17496319 0.0
8062.20246335 1.0
8062.80746677 1.0
8062.83496693 0.0
8063.98997347 0.0
8064.01747362 1.0
8065.91498436 1.0
8065.94248452 0.0
8067.09749106 0.0
8067.12499121 1.0
8068.36249822 1.0
8068.38999837 0.0
8069.60000522 0.0
8069.62750538 1.0
8070.39750974 1.0
8070.42500989 0.0
8070.4800102 0.0
8070.50751036 1.0
8071.05751347 1.0
8071.08501363 0.0
8071.27751472 0.0
8071.30501487 1.0
8073.6425281 1.0
8073.67002826 0.0
8074.35753215 0.0
8074.38503231 1.0
8074.85253495 1.0
8074.88003511 0.0
8076.61254491 0.0
8076.64004507 1.0
8077.27254865 1.0
8077.30004881 0.0
8077.35504912 0.0
8077.38254927 1.0
8078.84005752 1.0
8078.86755768 0.0
8078.9775583 0.0
8079.00505846 1.0
8079.4725611 1.0
8079.50006126 0.0
8080.35256608 0.0
8080.38006624 1.0
8081.09507029 1.0
8081.12257044 0.0
8081.1500706 1.0
8082.1400762 1.0
8082.16757636 0.0
8082.22257667 0.0
8082.25007682 1.0
8082.8825804 1.0
8082.91008056 0.0
8082.93758071 1.0
8084.64259037 1.0
8084.67009052 0.0
8084.83509146 0.0
8084.86259161 1.0
8085.49509519 1.0
8085.52259535 0.0
8086.51260095 0.0
8086.54010111 1.0
8088.32761122 1.0
8088.35511138 0.0
8088.41011169 0.0
8088.43761185 1.0
8088.90511449 1.0
8088.93261465 0.0
8089.15261589 0.0
8089.18011605 1.0
8090.33512259 1.0
8090.36262274 0.0
8090.47262336 0.0
8090.50012352 1.0
8091.18762741 1.0
8091.21512757 0.0
8091.27012788 0.0
8091.29762803 1.0
8091.76513068 1.0
8091.79263084 0.0
8092.23263333 0.0
8092.26013348 1.0
8093.69014158 1.0
8093.71764173 0.0
8093.77264204 0.0
8093.8001422 1.0
8094.5426464 1.0
8094.57014656 0.0
8094.73514749 0.0
8094.76264765 1.0
8097.92516555 1.0
8097.9526657 0.0
8097.98016586 1.0
8099.30017333 1.0
8099.32767349 0.0
8099.35517364 0.0
8099.3826738 1.0
8100.125178 1.0
8100.15267816 0.0
8100.20767847 0.0
8100.23517862 1.0
8102.24268999 1.0
8102.27019014 0.0
8102.98519419 0.0
8103.01269434 1.0
8104.82770462 1.0
8104.85520477 0.0
8104.9652054 0.0
8104.99270555 1.0
8105.87271053 1.0
8105.90021069 0.0
8106.53271427 0.0
8106.56021442 1.0
8107.46771956 1.0
8107.49521972 0.0
8107.79772143 0.0
8107.82522158 1.0
8109.00772828 1.0
8109.03522843 0.0
8109.06272859 1.0
8111.67524338 1.0
8111.70274353 0.0
8111.73024369 1.0
8113.79275536 1.0
8113.82025552 0.0
8113.93025614 0.0
8113.9577563 1.0
8117.50527638 1.0
8117.53277653 0.0
8117.89027855 0.0
8117.91777871 1.0
8118.46778182 1.0
8118.49528198 0.0
8118.66028291 0.0
8118.68778307 1.0
8119.23778618 1.0
8119.26528634 0.0
8119.29278649 1.0
8119.7877893 1.0
8119.81528945 0.0
8119.89778992 0.0
8119.92529007 1.0
8121.65779988 1.0
8121.68530004 0.0
8121.87780113 0.0
8121.90530128 1.0
8128.17533677 1.0
8128.20283693 0.0
8128.28533739 0.0
8128.31283755 1.0
8129.74284564 1.0
8129.7703458 0.0
8131.55785592 0.0
8131.58535607 1.0
8140.30290542 1.0
8140.33040557 0.0
8140.55040682 0.0
8140.57790697 1.0
8153.06297764 1.0
8153.0904778 0.0
8153.20047842 0.0
8153.22797857 1.0
8197.3657284 1.0
8197.39322856 0.0
8197.77823074 0.0
8197.80573089 1.0
8204.90077105 1.0
8204.92827121 0.0
8205.20327277 0.0
8205.23077292 1.0
8205.69827557 1.0
8205.72577572 0.0
8206.49578008 0.0
8206.52328024 1.0
8207.62328646 1.0
8207.65078662 0.0
8208.72329269 0.0
8208.75079285 1.0
8209.30079596 1.0
8209.32829611 0.0
8210.67580374 0.0
8210.7033039 1.0
8215.32333005 1.0
8215.3508302 0.0
8215.62583176 0.0
8215.65333192 1.0
8217.7708439 1.0
8217.79834406 0.0
8218.18334624 0.0
8218.21084639 1.0
8222.28086943 1.0
8222.30836958 0.0
8222.52837083 0.0
8222.55587099 1.0
8247.69101326 1.0
8247.71851341 0.0
8248.43351746 0.0
8248.46101761 1.0
8249.588524 1.0
8249.61602415 0.0
8249.86352555 0.0
8249.89102571 1.0
8250.44102882 1.0
8250.46852898 0.0
8250.5785296 0.0
8250.60602976 1.0
8251.37603411 1.0
8251.40353427 0.0
8251.51353489 0.0
8251.54103505 1.0
8252.17353863 1.0
8252.20103878 0.0
8252.36603972 0.0
8252.39353987 1.0
8253.13604408 1.0
8253.16354423 0.0
8253.54854641 0.0
8253.57604657 1.0
8268.20612938 1.0
8268.23362953 0.0
8268.5636314 0.0
8268.59113156 1.0
8269.58113716 1.0
8269.60863731 0.0
8270.43364198 0.0
8270.46114214 1.0
8271.91865039 1.0
8271.94615055 0.0
8272.2211521 0.0
8272.24865226 1.0
8286.08123055 1.0
8286.10873071 0.0
8286.43873258 0.0
8286.46623273 1.0
8287.043736 1.0
8287.07123616 0.0
8287.26373725 0.0
8287.2912374 1.0
8287.95124114 1.0
8287.97874129 0.0
8288.11624207 0.0
8288.14374223 1.0
8294.22127663 1.0
8294.24877678 0.0
8295.12878176 0.0
8295.15628192 1.0
8299.33630558 1.0
8299.36380574 0.0
8299.66630745 0.0
8299.6938076 1.0
8310.30886769 1.0
8310.33636784 0.0
8310.52886893 0.0
8310.55636909 1.0
8311.32637345 1.0
8311.3538736 0.0
8311.601375 0.0
8311.62887516 1.0
8317.21140676 1.0
8317.23890691 0.0
8317.29390722 0.0
8317.32140738 1.0
8321.7764326 1.0
8321.80393275 0.0
8322.07893431 0.0
8322.10643446 1.0
8325.46145345 1.0
8325.48895361 0.0
8326.34145844 0.0
8326.36895859 1.0
8327.11146279 1.0
8327.13896295 0.0
8327.33146404 0.0
8327.35896419 1.0
